Unnamed: 0,Emotion,Text,Clean_Text
365,joy,Looking forward to doing nothing this weekend apart from working @TheBodyShopUK ,Looking forward weekend apart working  
23569,joy,":) rt @BilbosAdventure Be the sunshine on a rainy day. A smile, a nod, a grin of joy.Give   &amp; to all.",:) rt   sunshine rainy day smile nod grin joyGive amp all
12238,joy,"@mehnar My 2b in touch! On contrary, thank 4your kind Tw't! Ole&amp;Olé&amp;Olé! #cutnoart",  2b touch contrary thank 4your kind Twt OleampOléampOlé #cutnoart
27104,joy,Studying for my History of Music final. #sarcasm,Studying History Music final #sarcasm
14409,joy, How about tango ? ,tango 
4121,joy,@TheBodyShopUK Hearing my 4 and 1 yr old whispering and giggling in bed in the morning trying to be quite...pure ,  Hearing 4 1 yr old whispering giggling bed morning trying quitepure
12278,joy,Looks like i'm gonna be up for awhile tonight doing that Bloom Ball. ,Looks like im gonna awhile tonight Bloom Ball
15418,joy, Thanks a lot . ,Thanks lot 
3051,joy,Glad my allergy medicine held me over for an hour. Loved on every puppy without getting sick...until now.   ,Glad allergy medicine held hour Loved puppy getting sickuntil now
22560,joy,Listening to @cartalk on my  during the journey home...on a Thurs. ,Listening   journey homeon Thurs
27580,joy,Dog slept on my social studies notes that I worked Soo hard on ,Dog slept social studies notes worked Soo hard
9012,joy,When I read the newspaper that morning I found my candidature number on the admission list of the Chinese university.  I was satisfied and happy and the cumulative anxiety disappeared.  I only wanted to cry out that I had succeeded.,read newspaper morning found candidature number admission list Chinese university satisfied happy cumulative anxiety disappeared wanted cry succeeded
22920,joy,I felt very happy when I was accepted at university for my studies.  I had not expected this as I had been ill during the exams.,felt happy accepted university studies expected ill exams
33954,joy,@BrandtUK2 Some chinese to cook! Then  a night of writing! Which trasnlates as a night of staring at a blank screen or looking at porn! ,  chinese cook night writing trasnlates night staring blank screen looking porn
24691,joy,I hate to disappoint anyone but that was n't the case -- although the veiled hints caused us plenty of amusement . ,hate disappoint nt case  veiled hints caused plenty amusement 
32999,joy,@JasssssK @alex24601munro I know it sounds lame but I'm really tired and I've gotta get up in 10 hours ,    know sounds lame Im tired Ive gotta 10 hours
10119,joy,A CHARLIE BROWN CHRISTMAS WITH THE ORIGINAL VOICES. #PRAISE ,CHARLIE BROWN CHRISTMAS ORIGINAL VOICES #PRAISE
6508,joy,It was right there in front for me to see ... I thank God for the window that has opened ! Here's to a new beginning ,right  thank God window opened  Heres new beginning
19880,joy,When you do what you're passionate about/called to do-it brings great to your soul... #GodsWill,passionate about/called doit brings great soul #GodsWill
30469,joy,"Li Yuan was smiling broadly , pleased with himself , proud of his scheme , and delighted that he had Tsu Ma 's approval . ",Li Yuan smiling broadly  pleased  proud scheme  delighted Tsu s approval 
30784,joy,Funeral tomorrow. Great way to begin December. ,Funeral tomorrow Great way begin December
2619,joy,"If you plan on knocking me down you are going to have to pick all 500,000 plus readers of my poetry back up. FOLLOW @MISSDISILGOLD Thx",plan knocking going pick 500000 plus readers poetry up FOLLOW   Thx
19180,joy,"Tired and cold. Ready for PJs, a blanket, and @michaelmears arms. #luckygirl",Tired cold Ready PJs blanket   arms #luckygirl
13649,joy,Christmas music on the radio. ,Christmas music radio
19174,joy,Happy Holidays. Let the family drama begin. ,Happy Holidays Let family drama begin
11628,joy,@TheBodyShopUK  i do makeup to make myself relax. Makeup really does make me !! Love Body shop makeup x,  makeup relax Makeup  Love Body shop makeup x
15259,joy,Easy: giving!!! RT @thebodyshopuk: 6 days left to tell us what brings you for a chance to win some TBS goodies! x,Easy: giving RT   6 days left tell brings chance win TBS goodies x
12491,joy,oh the joys of double french on a monday morning @FabianCooper @mattcloke ,oh joys double french monday morning    
19682,joy,"Sometimes the  find the bull's eye, in or #sorrow and make us laugh or cry~Just like #music which also knows the shortcuts;)",find bulls eye #sorrow laugh cry~Just like #music knows shortcuts)
14438,joy,ONE... MORE... WEEK  My is rising just thinking about it! #VACATION!,ONE MORE WEEK rising thinking it #VACATION
32030,joy, I love stir fry crispy bitesize vegetables covered in a mixture of soy sauce and oyster sauce . Wilted greens and fresh bean sprouts . Throw in some onion and garlic and ginger ! Mmm ! Mmm ! It ’ s almost lunchtime . I would die for a plate of stir fry right now ! ,love stir fry crispy bitesize vegetables covered mixture soy sauce oyster sauce  Wilted greens fresh bean sprouts  Throw onion garlic ginger  Mmm  Mmm  ’ lunchtime  die plate stir fry right 
32547,joy,being forced to watch 2 football games the tv screen is spilt in half ,forced watch 2 football games tv screen spilt half
3047,joy,Back to bed till work again at 230 ,bed till work 230
11751,joy,Boy's are so gross when they are 12 and find that they have a &quot;member&quot; in their pants..  ,Boys gross 12 find quotmemberquot pants
12827,joy,Naturally when I got myself discharged this was my second birthday.,Naturally got discharged second birthday
13529,joy,@mAcNcNoIrEd not gonna happen dear. We have basketball on thanksgiving to get lose the thanksgiving day weight ,  gonna happen dear basketball thanksgiving lose thanksgiving day weight
1051,joy,I just love the fact that I will be spending my weekend playing basketball and studying for exams #ineedabreak,love fact spending weekend playing basketball studying exams #ineedabreak
8101,joy,"Break! Just for a moment, let go of everything. Feel what it's like to have no burdens or concerns. Just let go. #LJB",Break moment let everything Feel like burdens concerns let go #LJB
22591,joy,time to start this research paper ,time start research paper
20892,joy,Feeling like  is smiling at me right this moment. Thank you for these moments of pure ,Feeling like smiling right moment Thank moments pure
29236,joy,Happiness! Dito pa din sa School naghihintay ng CI for 6-2 shift.. XD  #Berna #Dayan #Eden #Jade,Happiness Dito pa din sa School naghihintay ng CI 62 shift XD #Berna #Dayan #Eden #Jade
30623,joy,@amitchell259 seriously! At least you made about 2% of those tickets worth at work today #jealousofyourdad,  seriously 2% tickets worth work today #jealousofyourdad
18066,joy, Christmas music! &lt;3 and Christmas season! ,Christmas music lt3 Christmas season
25782,joy, I'm standing in front of an exquisite work of art ! ,Im standing exquisite work art 
27207,joy,Cheeky full English in a cheeky cafe with @HazzObezz ,Cheeky English cheeky cafe  
32122,joy,I have a weird habit to always do a dance everytime I finish work! ,weird habit dance everytime finish work
2574,joy,Yay for another shitty day today ,Yay shitty day today
13983,joy,I have so many things that I could be stressed about yet im not. im a lil worried about how it will turn out but God is protecting me. ,things stressed im not im lil worried turn God protecting me
3276,joy,Gotta love driving home topless ,Gotta love driving home topless
29287,joy,When I was at a party I met an old friend from an adult education course.  We had not met for 2 years but had both thought a lot about each other.  A wonderful experience. ,party met old friend adult education course met 2 years thought lot other wonderful experience
30857,joy,Someone on this bus is sitting rapping ,bus sitting rapping
9921,joy,Gee. My mom put an extra helping of bitch in her cerial this morning... -_-,Gee mom extra helping bitch cerial morning 
12678,joy,"But, I'm really excited about the changes in Spain. (: I can't wait to go see the country of my dreams!! #elections #lacrisis",But Im excited changes Spain (: cant wait country dreams #elections #lacrisis
1167,joy,"Bout to get this test over with, then finish my paper ",Bout test with finish paper
28291,joy,It was when I was allowed to take my wife away from her parents after being refused for three times on grounds that she should first write her examination.,allowed wife away parents refused times grounds write examination
28801,joy,When I had a good result in the certificate examination.,good result certificate examination
17659,joy,"Made my decision, nap time til 2:45  ",decision nap time til 2:45
13771,joy,@TwinkleTink I didn't see it all the bit where the guy keeled over during the c section was so clever. Children playing in fountains ,  bit guy keeled c section clever Children playing fountains
19283,joy,"@mattfidgcoq Je suis l'un des plus grand fan de François Feldman (quand j'étais enfant, maintenant, je ne l'écoute pas tout les jours) ",  Je suis lun des plus grand fan de François Feldman (quand jétais enfant maintenant je ne lécoute pas tout les jours)
3305,joy,My parents are talking about my dogs belly button... ,parents talking dogs belly button
32200,joy,"I love 25 days of Christmas on ABC Family! All day Harry Potter event, the polar express, home alone, the grinch, the santa clause...",love 25 days Christmas ABC Family day Harry Potter event polar express home alone grinch santa clause
22604,joy,@GemmaSapp WHERE?! So jealous. I'm writing my dissertation all day tomorrow. #Festive #BahHumbug #AhBumhug,  WHERE jealous Im writing dissertation day tomorrow #Festive #BahHumbug #AhBumhug
5808,joy,"When I was offered a high position of trust, which I later accepted.",offered high position trust later accepted
